,Media Source,Tweets Ago,Date,Positive,Negative,Neutral,Compound,Text
381,@FoxNews,82,Tue Apr 10 14:39:24 +0000 2018,0.175,0.657,0.168,0.0258,"Homeland Security Adviser Tom Bossert resigns, White House says https://t.co/XT4zAgm28q https://t.co/A8CSrtqTAK"
382,@FoxNews,83,Tue Apr 10 14:25:27 +0000 2018,0.153,0.701,0.146,0.0258,"BREAKING NEWS: Homeland Security Adviser Tom Bossert resigns, White House says https://t.co/XT4zAgm28q https://t.co/JI2TLsxz5z"
383,@FoxNews,84,Tue Apr 10 14:16:22 +0000 2018,0.0,1.0,0.0,0.0,"Life-sized cutouts depicting Facebook CEO Mark Zuckerberg wearing ""Fix Fakebook"" T-shirts are displayed by an advoc… https://t.co/9qwPeQqGUl"
384,@FoxNews,85,Tue Apr 10 14:11:42 +0000 2018,0.091,0.909,0.0,0.128,"Moments ago, President @realDonaldTrump tweeted about hosting America’s senior defense and military leaders for din… https://t.co/u4bNIAYrBW"
385,@FoxNews,86,Tue Apr 10 14:05:55 +0000 2018,0.0,0.803,0.197,-0.4019,"Florida motorcyclist rammed, driven off road by mystery driver during dispute https://t.co/tVEdOMxE8q"
386,@FoxNews,87,Tue Apr 10 14:03:14 +0000 2018,0.0,1.0,0.0,0.0,Trump's National Guard request for US-Mexico border draws response from surrounding states https://t.co/yY8vBnKM5X
387,@FoxNews,88,Tue Apr 10 14:01:32 +0000 2018,0.0,1.0,0.0,0.0,"RT @FoxBusiness: Kroger to hire 11,000 employees and invest $500 million in associate wages, training and development over the next three y…"
388,@FoxNews,89,Tue Apr 10 14:00:10 +0000 2018,0.188,0.812,0.0,0.6326,.@RandPaul: “Scott Pruitt has really been the champion for deregulation and deregulation has been a big part in our… https://t.co/6y6odhIpvV
389,@FoxNews,90,Tue Apr 10 13:56:50 +0000 2018,0.0,1.0,0.0,0.0,.@RandPaul: “We never should have had Mueller in the first place because we’ve given too much power to a prosecutor… https://t.co/iDGMQofVo8
390,@FoxNews,91,Tue Apr 10 13:53:04 +0000 2018,0.265,0.735,0.0,0.6597,".@RandPaul: “Going after someone’s personal attorney is a great overstep, I think, in the authority of the prosecut… https://t.co/t11ydWzAf6"
391,@FoxNews,92,Tue Apr 10 13:44:26 +0000 2018,0.0,0.853,0.147,-0.2263,.@POTUS cancels trip to South America to oversee 'response to Syria' https://t.co/C2mhUdTcms
392,@FoxNews,93,Tue Apr 10 13:10:00 +0000 2018,0.0,1.0,0.0,0.0,Girls leap for their lives from burning balcony after New Jersey building inferno breaks out https://t.co/LNUw1DR86L
393,@FoxNews,94,Tue Apr 10 13:00:42 +0000 2018,0.0,1.0,0.0,0.0,.@Judgenap: Cohen Could Be 'Squeezed' for Info on Alleged Trump-Russia Collusion https://t.co/4xzFnJGxac
394,@FoxNews,95,Tue Apr 10 12:58:28 +0000 2018,0.0,0.899,0.101,-0.2263,RT @FoxBusiness: NFL legend Joe Gibbs on anthem protests: ‘A lot of people sacrificed for that flag’ https://t.co/zqiWwnG5WT
395,@FoxNews,96,Tue Apr 10 12:50:37 +0000 2018,0.08,0.92,0.0,0.0772,"OPINION: Want jobs? Nebraska reforms have more people working, fewer on welfare and food stamps https://t.co/TvM5wFwAE3"
396,@FoxNews,97,Tue Apr 10 12:50:10 +0000 2018,0.124,0.876,0.0,0.34,".@dougducey: “To secure the border… we’re going to need technology, we’re going to need that physical barrier.” https://t.co/pt1GM1xQZ4"
397,@FoxNews,98,Tue Apr 10 12:43:53 +0000 2018,0.135,0.865,0.0,0.4215,.@dougducey on sending the @USNationalGuard to the border: “This is all about public safety. We’re talking about se… https://t.co/xa4fwUflSI
398,@FoxNews,99,Tue Apr 10 12:42:17 +0000 2018,0.0,1.0,0.0,0.0,.@ChuckGrassley: “[Cambridge Analytica] tapped into Facebook and got this information probably a year before there… https://t.co/tiIRwPaUtD
399,@FoxNews,100,Tue Apr 10 12:22:10 +0000 2018,0.221,0.661,0.118,0.4509,Jonathan Turley: “The president has to be very careful. The greatest danger that he faces is not Michael Cohen as d… https://t.co/Qx2Fe3VucN
400,@nytimes,1,Wed Apr 11 01:32:06 +0000 2018,0.0,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/P0HmMR0B9S
401,@nytimes,2,Wed Apr 11 01:17:05 +0000 2018,0.0,1.0,0.0,0.0,"RT @maggieNYT: Cohen, the ""ultimate Trump loyalists,"" is now being squeezed by the FBI https://t.co/qxoku9PoO8"
402,@nytimes,3,Wed Apr 11 01:08:03 +0000 2018,0.0,1.0,0.0,0.0,Beware the Carolina Reaper. The hottest pepper in the world caused what are known as thunderclap headaches in a man… https://t.co/QJE5mQ997K
403,@nytimes,4,Wed Apr 11 00:56:02 +0000 2018,0.0,0.868,0.132,-0.4404,"RT @nickconfessore: NEW w/@dgelles: The Mercer political dynasty, battered by the Facebook scandal and Bannon’s break with Trump, in peril.…"
404,@nytimes,5,Wed Apr 11 00:48:47 +0000 2018,0.0,0.868,0.132,-0.4404,"Fallout from the Facebook scandal has dealt a blow to the political clout of the Mercers, the conservative donors b… https://t.co/xVuAkZStwq"
405,@nytimes,6,Wed Apr 11 00:32:05 +0000 2018,0.0,1.0,0.0,0.0,"Fact Check: What Mark Zuckerberg said about Facebook, data and elections https://t.co/6VJ90CygPe"
406,@nytimes,7,Wed Apr 11 00:17:03 +0000 2018,0.331,0.669,0.0,0.8356,"RT @JulietMacur: What's it like to be a pro cheerleader? A fan might yell, ""I hope you get raped!"" Others might get ""handsy."" At the Redski…"
407,@nytimes,8,Wed Apr 11 00:02:05 +0000 2018,0.333,0.667,0.0,0.7906,Supreme Court Justice Ruth Bader Ginsburg presided over a naturalization ceremony at the New-York Historical Societ… https://t.co/mHGy6NXWJj
408,@nytimes,9,Tue Apr 10 23:46:05 +0000 2018,0.0,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/x9wFz79XbF
409,@nytimes,10,Tue Apr 10 23:31:00 +0000 2018,0.0,0.845,0.155,-0.5106,"Angry over reports in December of subpoenas related to his business dealings, President Trump told advisers that Ro… https://t.co/f6fBVAEJuG"
410,@nytimes,11,Tue Apr 10 23:22:01 +0000 2018,0.0,0.906,0.094,-0.34,"RT @maggieNYT: Trump Sought to Fire Mueller in December, and has been considering doing it at other points over the last year, via @nytmike…"
411,@nytimes,12,Tue Apr 10 23:16:45 +0000 2018,0.15,0.85,0.0,0.25,"A second episode where President Trump sought to shut down the special counsel's Russia inquiry, but later backed a… https://t.co/onuqlp9eBi"
412,@nytimes,13,Tue Apr 10 23:02:03 +0000 2018,0.119,0.731,0.151,-0.1779,Mark Zuckerberg is testifying to Congress on Facebook’s failure to protect users’ data. We’re covering the highligh… https://t.co/M0H9cOhJwv
413,@nytimes,14,Tue Apr 10 22:47:04 +0000 2018,0.0,0.916,0.084,-0.296,"RT @andrewrsorkin: A missed Q for Zuck: When a user uploads a pic or video, what kind of machine learning and AI is used to tag it? Walk us…"
414,@nytimes,15,Tue Apr 10 22:38:03 +0000 2018,0.0,1.0,0.0,0.0,"We are fact checking Mark Zuckerberg, Facebook’s chief executive, as he testifies before Congress… https://t.co/t4xVThsEPZ"
415,@nytimes,16,Tue Apr 10 22:28:09 +0000 2018,0.232,0.768,0.0,0.6187,"RT @kevinroose: Sen. Kennedy (R-LA): ""Mr. Zuckerberg, I come in peace. I don’t want to have to vote to regulate Facebook, but by god I will…"
416,@nytimes,17,Tue Apr 10 22:18:05 +0000 2018,0.101,0.81,0.089,0.0772,"Bank of America will no longer lend money to manufacturers of firearms like the AR-15, which has been used in multi… https://t.co/nCBlR6t0X6"
417,@nytimes,18,Tue Apr 10 22:07:05 +0000 2018,0.0,0.92,0.08,-0.0772,RT @NYTStyles: All of the times Mark Zuckerberg put on the Serious Suit of Contrition. https://t.co/hhzc3b6i0x
418,@nytimes,19,Tue Apr 10 22:01:06 +0000 2018,0.114,0.886,0.0,0.4019,RT @kevinroose: It's notable that even Cory Booker is grilling Zuckerberg now. Booker was the pro-tech mayor who convinced Zuckerberg to gi…
419,@nytimes,20,Tue Apr 10 21:53:38 +0000 2018,0.0,1.0,0.0,0.0,It's been 3 hours. We're on the final stretch of the first of Mark Zuckerberg's 2 marathon hearings before Congress… https://t.co/gEX2Lfl0Jx
420,@nytimes,21,Tue Apr 10 21:47:02 +0000 2018,0.107,0.893,0.0,0.34,"A restored version of the film “Yellow Submarine” will be shown in the U.S., Britain and Ireland this summer to cel… https://t.co/PLUJAMESN4"
421,@nytimes,22,Tue Apr 10 21:32:04 +0000 2018,0.065,0.935,0.0,0.1027,"The Metropolitan Museum of Art has reached beyond its doors for a director for the first time in 60 years, choosing… https://t.co/Ga6tZczRk5"
422,@nytimes,23,Tue Apr 10 21:17:04 +0000 2018,0.127,0.746,0.127,0.0,RT @kevinroose: Senator Coons asks a good q: why does Facebook shift the burden of reporting bad/hateful/discriminatory content to users?…
423,@nytimes,24,Tue Apr 10 21:08:06 +0000 2018,0.0,1.0,0.0,0.0,"If you’re concerned about ""Westworld"" spoilers, don’t be. There don’t appear to be any. https://t.co/vs7iCSTUQy"
424,@nytimes,25,Tue Apr 10 20:53:50 +0000 2018,0.0,1.0,0.0,0.0,"“No. I would probably not choose to do that publicly here,” Zuckerberg said when Senator Richard Durbin asked if he… https://t.co/RD48wALpzV"
425,@nytimes,26,Tue Apr 10 20:50:09 +0000 2018,0.324,0.676,0.0,0.4215,Overwhelmed by the number of Netflix original shows? Let @Watching guide you. https://t.co/s9x6gV2ipj
426,@nytimes,27,Tue Apr 10 20:40:04 +0000 2018,0.09,0.621,0.29,-0.7003,"RT @nytimesarts: T.J. Miller, the comedian and former ""Silicon Valley"" star, was charged with calling in a false report of a bomb threat fr…"
427,@nytimes,28,Tue Apr 10 20:19:44 +0000 2018,0.0,0.929,0.071,-0.0772,Wired Magazine recently noted that Zuckerberg has a 14-year history of apologizing. That seems to have caused some… https://t.co/2wWLKv9HjE
428,@nytimes,29,Tue Apr 10 20:17:07 +0000 2018,0.132,0.868,0.0,0.4404,"RT @NYTNational: Toll of mass incarceration: States send inmates to private prisons, where profit is often the main motive https://t.co/3nm…"
429,@nytimes,30,Tue Apr 10 20:10:07 +0000 2018,0.093,0.759,0.148,-0.3182,"Cheerleaders for pro sports teams say they’re expected to endure groping and harassment by fans. “It is common, and… https://t.co/QDQ9mMftUz"
430,@nytimes,31,Tue Apr 10 20:03:41 +0000 2018,0.0,1.0,0.0,0.0,"Here are some of Zuckerberg’s claims, which we fact checked. The page will be updated throughout the hearings:… https://t.co/Ua5awGFTKn"
431,@nytimes,32,Tue Apr 10 19:55:03 +0000 2018,0.179,0.655,0.166,-0.1779,"Bill Cosby's lawyers began a combative defense at his sexual assault retrial, portraying the entertainer as the lon… https://t.co/hTZmv1LTcb"
432,@nytimes,33,Tue Apr 10 19:45:50 +0000 2018,0.0,0.756,0.244,-0.6705,Senator Patrick Leahy just confronted Mark Zuckerberg about why hate speech regarding Myanmar was not taken down in… https://t.co/zebFBEt13b
433,@nytimes,34,Tue Apr 10 19:40:09 +0000 2018,0.0,1.0,0.0,0.0,After months of speculation about whether the Obamas or the Trumps would be invited to the royal wedding next month… https://t.co/t2fr7iBNOm
434,@nytimes,35,Tue Apr 10 19:30:10 +0000 2018,0.0,1.0,0.0,0.0,"RT @kevinroose: Third or fourth mention of Facebook’s dorm room origins so far. Obviously meant to humanize Zuckerberg, but it feeds a narr…"
435,@nytimes,36,Tue Apr 10 19:25:48 +0000 2018,0.178,0.822,0.0,0.4404,"In the 1990s, Antioch College created the country’s first affirmative consent policy for sex. The women who led the… https://t.co/9aXDgjgtAB"
436,@nytimes,37,Tue Apr 10 19:18:09 +0000 2018,0.134,0.866,0.0,0.5267,"Zuckerberg is the only technology chief in the room, but it is clear that members of Congress are treating him as a… https://t.co/cdAsLLpRft"
437,@nytimes,38,Tue Apr 10 19:15:01 +0000 2018,0.165,0.685,0.149,0.1027,A longtime usher for the Pittsburgh Pirates has been escorting fans to their seats since the Great Depression. This… https://t.co/XImWCfvTeJ
438,@nytimes,39,Tue Apr 10 19:06:24 +0000 2018,0.0,1.0,0.0,0.0,Facebook revealed today that the extent of the harvesting went even further — it included people’s private messages… https://t.co/rhW3sFduns
439,@nytimes,40,Tue Apr 10 19:01:41 +0000 2018,0.0,1.0,0.0,0.0,"The hearings were prompted by the revelation that Cambridge Analytica, a British firm linked to the Trump campaign,… https://t.co/f9caN8Lc0O"
440,@nytimes,41,Tue Apr 10 18:55:05 +0000 2018,0.0,0.756,0.244,-0.7003,"A conservative TV commentator resigned after saying that he was preparing to use a ""hot poker"" to assault one of th… https://t.co/SeRyduhH87"
441,@nytimes,42,Tue Apr 10 18:45:07 +0000 2018,0.0,0.931,0.069,-0.1419,"Bustling and built for governing, Bogotá may not be a tropical jewel or a trendy hot spot, but it is an essential p… https://t.co/o8yJgcurQK"
442,@nytimes,43,Tue Apr 10 18:36:53 +0000 2018,0.0,0.837,0.163,-0.4019,"Zuckerberg is expected to tell Congress, “It was my mistake, and I’m sorry. I started Facebook, I run it and I’m re… https://t.co/opF4ezMQNj"
443,@nytimes,44,Tue Apr 10 18:33:48 +0000 2018,0.0,0.852,0.148,-0.5106,"Watch live: Mark Zuckerberg, Facebook's chief, is about to testify to Congress on why his company failed to protect… https://t.co/tCFhrtGSXk"
444,@nytimes,45,Tue Apr 10 18:30:08 +0000 2018,0.087,0.684,0.228,-0.5719,2 of the ways the U.S. could respond to fresh reports of a chemical weapons attack in Syria would have little effec… https://t.co/NI04BOdexx
445,@nytimes,46,Tue Apr 10 18:17:46 +0000 2018,0.0,1.0,0.0,0.0,RT @kevinroose: Someone came to the hearing dressed as a Russian troll. https://t.co/ZdPEK9MDne
446,@nytimes,47,Tue Apr 10 18:16:12 +0000 2018,0.105,0.895,0.0,0.4019,Mark Zuckerberg will be clad in a suit and tie at his hearing. He will also have a booster seat to help give his te… https://t.co/6o4AseMQ2h
447,@nytimes,48,Tue Apr 10 18:10:07 +0000 2018,0.0,0.88,0.12,-0.3818,"""You may be asking yourself: What kind of sociopath complains about ice cream sundaes? I just know that when I see… https://t.co/Scp1lrmZ5j"
448,@nytimes,49,Tue Apr 10 17:55:05 +0000 2018,0.052,0.948,0.0,0.0258,A Facebook page that claimed a connection to Black Lives Matter and had more than twice as many followers as the mo… https://t.co/vswTey0l1v
449,@nytimes,50,Tue Apr 10 17:40:06 +0000 2018,0.0,1.0,0.0,0.0,Most of the White House staff in this swearing-in photo has left the Trump administration https://t.co/MvygghIpO7
450,@nytimes,51,Tue Apr 10 17:27:14 +0000 2018,0.0,1.0,0.0,0.0,"Also this morning, some people woke up to a Facebook notification that their private messages might have been harve… https://t.co/W1d21jJWXP"
451,@nytimes,52,Tue Apr 10 17:25:04 +0000 2018,0.0,0.829,0.171,-0.5423,"In bad timing for Mark Zuckerberg, Senator Chris Coons, a Democratic member of the Judiciary Committee, today found… https://t.co/irY9Uf2oAS"
452,@nytimes,53,Tue Apr 10 17:10:07 +0000 2018,0.106,0.725,0.169,-0.3182,How professional sports teams make money off cheerleaders by sending them into settings where they're harassed https://t.co/A6MS4SEW44
453,@nytimes,54,Tue Apr 10 16:55:04 +0000 2018,0.0,1.0,0.0,0.0,It’s a one-pan wonder and can be made on the fly https://t.co/NfCbu8IGdn https://t.co/MZioBSqGML
454,@nytimes,55,Tue Apr 10 16:42:59 +0000 2018,0.149,0.683,0.169,-0.128,"On Tuesday, Facebook announced it would begin offering a “data abuse bounty” program to reward people who report in… https://t.co/uYGZYFQfqT"
455,@nytimes,56,Tue Apr 10 16:40:09 +0000 2018,0.0,1.0,0.0,0.0,"They are some of the first known Facebook users targeted by Cambridge Analytica to be publicly identified, and they… https://t.co/4y614GyHB8"
456,@nytimes,57,Tue Apr 10 16:27:20 +0000 2018,0.0,1.0,0.0,0.0,Breaking News: FBI agents who raided the office of President Trump’s lawyer sought records of payments to 2 women w… https://t.co/FzYOveos1H
457,@nytimes,58,Tue Apr 10 16:25:07 +0000 2018,0.111,0.821,0.068,0.2263,"In @NYTOpinion,

Op-Ed Contributor Lilly Ledbetter and namesake of the Lilly Ledbetter Fair Pay Act writes, ""I have… https://t.co/I5hOahpwzl"
458,@nytimes,59,Tue Apr 10 16:10:06 +0000 2018,0.0,1.0,0.0,0.0,"Deputy Attorney General Rod Rosenstein signed off on the FBI raid of Trump’s lawyer's office, a move that has enrag… https://t.co/IKo68xis5V"
459,@nytimes,60,Tue Apr 10 15:50:00 +0000 2018,0.118,0.882,0.0,0.34,Read the letter from the 2 Democratic senators who say they have obtained an EPA assessment about security spending… https://t.co/G2eF5E6PTA
460,@nytimes,61,Tue Apr 10 15:40:11 +0000 2018,0.0,0.796,0.204,-0.4767,Senator Sheldon Whitehouse claims to have a document disputing Scott Pruitt's need for costly travel and other secu… https://t.co/QSlamqZR7g
461,@nytimes,62,Tue Apr 10 15:30:09 +0000 2018,0.0,1.0,0.0,0.0,"RT @palafo: Three ballparks. Fourteen presidential administrations. Now at 99, Phil Coyne is retiring from his job as a Pittsburgh Pirates…"
462,@nytimes,63,Tue Apr 10 15:27:06 +0000 2018,0.122,0.878,0.0,0.3612,Expect a long afternoon: 44 senators will participate in the hearing and have been promised 4 minutes each of quest… https://t.co/EsfubjRXLi
463,@nytimes,64,Tue Apr 10 15:20:09 +0000 2018,0.11,0.89,0.0,0.3818,Greeting Mark Zuckerberg on Tuesday in front of the U.S. Capitol are dozens of cardboard cutouts of his own image s… https://t.co/eBfB1LF0Eq
464,@nytimes,65,Tue Apr 10 15:10:08 +0000 2018,0.118,0.882,0.0,0.34,"Another exit from the White House: Thomas Bossert, the homeland security adviser, is leaving. It’s a sign John Bolt… https://t.co/tvcHeK5WMk"
465,@nytimes,66,Tue Apr 10 15:00:11 +0000 2018,0.219,0.781,0.0,0.4215,"""You have to find the music that your horse likes"" https://t.co/FmrtJYsPpZ"
466,@nytimes,67,Tue Apr 10 14:50:08 +0000 2018,0.0,0.807,0.193,-0.6486,"Is the Brooklyn-Queens streetcar dead? At the very least it’s languishing, 2 years after the mayor presented it as… https://t.co/oEwBXc1l1w"
467,@nytimes,68,Tue Apr 10 14:40:13 +0000 2018,0.0,0.848,0.152,-0.5267,"Last week, after frustrated activists from Myanmar sent an open letter to Mark Zuckerberg, the chief executive of F… https://t.co/dCsumnFFZJ"
468,@nytimes,69,Tue Apr 10 14:30:17 +0000 2018,0.13,0.87,0.0,0.2023,"To hear climate denialists tell it, polar bears are doing just fine https://t.co/vuT4LUDVbV"
469,@nytimes,70,Tue Apr 10 14:15:06 +0000 2018,0.0,1.0,0.0,0.0,The 2 Reuters journalists were investigating a massacre of 10 Muslim Rohingya men https://t.co/ndwqQfno1H
470,@nytimes,71,Tue Apr 10 14:00:04 +0000 2018,0.0,1.0,0.0,0.0,Robert Mueller is investigating a payment made to President Trump's foundation by a Ukrainian steel magnate for a t… https://t.co/Ik8xqvkVTG
471,@nytimes,72,Tue Apr 10 13:45:09 +0000 2018,0.0,0.885,0.115,-0.296,"In Opinion

Op-Ed contributor Mark Penn writes that Facebook and other major internet platforms should stop pretend… https://t.co/q6bhBDPcYZ"
472,@nytimes,73,Tue Apr 10 13:31:02 +0000 2018,0.0,1.0,0.0,0.0,Breaking: President Trump will skip his planned trip to Latin America this week to oversee the American response to… https://t.co/nJo2PjDKLt
473,@nytimes,74,Tue Apr 10 13:30:18 +0000 2018,0.244,0.756,0.0,0.4939,"“Perhaps if you truly want to understand a drawing, you have to just eat it.”
https://t.co/1n5OgCsnMz"
474,@nytimes,75,Tue Apr 10 13:21:49 +0000 2018,0.0,0.791,0.209,-0.6705,"At least 5 people were killed when a single-engine plane crashed onto a golf course in Scottsdale, Arizona on Monda… https://t.co/YghkhyTBxu"
475,@nytimes,76,Tue Apr 10 13:00:16 +0000 2018,0.0,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/Ap1ttJrPe6 https://t.co/FFFryxmbxc
476,@nytimes,77,Tue Apr 10 13:00:15 +0000 2018,0.134,0.821,0.045,0.5267,"“If someone got too handsy, we could just turn around and leave. But we still had to be gracious and say, ‘Thank yo… https://t.co/Vi1EG5mL0Y"
477,@nytimes,78,Tue Apr 10 12:45:08 +0000 2018,0.176,0.824,0.0,0.6697,"We speak to our little dogs much more lovingly than we do to our little boys, a clinical psychologist writes. How c… https://t.co/SCheTFOl3K"
478,@nytimes,79,Tue Apr 10 12:31:00 +0000 2018,0.072,0.928,0.0,0.1027,"Volkswagen is considering replacing its chief executive, who took over after the company admitted in 2015 to cheati… https://t.co/yXPd1npFgT"
479,@nytimes,80,Tue Apr 10 12:30:10 +0000 2018,0.071,0.929,0.0,0.0772,"Want a pet python? Consider that many reptiles and amphibians — perhaps most, depending on the species — were illeg… https://t.co/VspTJVObmm"
480,@nytimes,81,Tue Apr 10 12:15:02 +0000 2018,0.0,1.0,0.0,0.0,Here are five things to watch as Mark Zuckerberg makes his much-anticipated appearance before members of Congress t… https://t.co/BhetrPzttu
481,@nytimes,82,Tue Apr 10 12:00:14 +0000 2018,0.208,0.792,0.0,0.4939,"Your daily @DealBook briefing: 

• In his prepared testimony, Mark Zuckerberg apologized for not doing more to stop… https://t.co/x8lDqTblR5"
482,@nytimes,83,Tue Apr 10 11:44:55 +0000 2018,0.0,0.75,0.25,-0.7184,"Through memes and apparel, white supremacists have found new ways to drum up racist sentiment, harking back to colo… https://t.co/d6lj7VYhyY"
483,@nytimes,84,Tue Apr 10 11:33:46 +0000 2018,0.13,0.725,0.145,-0.0772,"Her uncle has become active in alt-right causes, posting offensive material about minorities, immigrants and women… https://t.co/tI2m0bx0pR"
484,@nytimes,85,Tue Apr 10 11:15:06 +0000 2018,0.252,0.748,0.0,0.6597,Stephen Colbert and other late-night hosts focused on a news story that united two topics: the Russia investigation… https://t.co/43P4KWejzI
485,@nytimes,86,Tue Apr 10 11:00:16 +0000 2018,0.0,1.0,0.0,0.0,"The F.B.I. raided the home of President Trump’s personal lawyer, Michael D. Cohen. What are investigators looking f… https://t.co/6eBGpWhk4t"
486,@nytimes,87,Tue Apr 10 11:00:15 +0000 2018,0.261,0.739,0.0,0.7184,"Supporters of the streetcar, an ambitious project known as the Brooklyn Queens Connector that would run from Astori… https://t.co/mZlz2ANbu6"
487,@nytimes,88,Tue Apr 10 11:00:06 +0000 2018,0.113,0.887,0.0,0.3182,President Trump said Syria’s patrons in Russia and Iran may also be responsible for enabling last weekend’s chemica… https://t.co/aOnIrpkV99
488,@nytimes,89,Tue Apr 10 10:30:11 +0000 2018,0.141,0.859,0.0,0.4215,President Trump called the F.B.I. raid a “disgraceful situation” and an “attack on our country in a true sense” https://t.co/Iql98fyfw7
489,@nytimes,90,Tue Apr 10 10:21:05 +0000 2018,0.0,1.0,0.0,0.0,"Read the transcript of President Trump's remarks about the F.B.I. raid on his lawyer's office, Syria and more https://t.co/FfypkAWfkz"
490,@nytimes,91,Tue Apr 10 10:00:10 +0000 2018,0.0,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/BUTfuzACSR https://t.co/oZMsRt4RdI
491,@nytimes,92,Tue Apr 10 09:43:17 +0000 2018,0.0,1.0,0.0,0.0,"Broccoli salads are a dime a dozen, but this one is a game-changing celebration of flavors, colors and textures https://t.co/pHT90h9yT9"
492,@nytimes,93,Tue Apr 10 09:24:51 +0000 2018,0.123,0.682,0.195,-0.1531,"A smart city comes with risks: “Once you’ve given a developer license to deploy total surveillance, with no public… https://t.co/mAtIKLcL2x"
493,@nytimes,94,Tue Apr 10 09:06:59 +0000 2018,0.0,1.0,0.0,0.0,RT @nytopinion: The Sinclair Broadcast Group does not practice the news principles that they preach. https://t.co/e2ZQ8AtfIX
494,@nytimes,95,Tue Apr 10 08:50:05 +0000 2018,0.0,0.881,0.119,-0.3182,"The Australian agriculture minister said he was ""shocked and gutted"" after footage showed thousands of sheep dying… https://t.co/JogoHlHqJo"
495,@nytimes,96,Tue Apr 10 08:49:33 +0000 2018,0.0,1.0,0.0,0.0,"Yulia Skripal has been released from a hospital in England five weeks after she and her father, a former Russian sp… https://t.co/IqR84TuqgI"
496,@nytimes,97,Tue Apr 10 08:45:06 +0000 2018,0.246,0.615,0.138,0.3612,"RT @nytimesworld: Millions of people in China are sharing the story of Gao Yan, a student who committed suicide in 1998 after friends say s…"
497,@nytimes,98,Tue Apr 10 08:32:42 +0000 2018,0.091,0.803,0.106,-0.1027,"RT @kimseverson: I spoke with Eddie Hernandez about his new cookbook. “In Mexico,"" he said, ""we eat what we like and don’t worry about what…"
498,@nytimes,99,Tue Apr 10 08:15:10 +0000 2018,0.122,0.878,0.0,0.3612,“Something that started decades ago and was applauded and inoffensive is now politically incorrect. What can you do… https://t.co/2EDwm5KchB
499,@nytimes,100,Tue Apr 10 08:15:05 +0000 2018,0.14,0.86,0.0,0.3818,Adelaide is rebranding itself as an innovation center for Australia — and the world. Will it work? https://t.co/AcjeJhX98i
